Date_home,Location_home,Team_home,OppTeam_home,TeamId_home,GameId_home,PercentBet_ML_home,Open_Line_ML_home,Pinnacle_ML_home,5dimes_ML_home,Heritage_ML_home,Bovada_ML_home,Betonline_ML_home,Average_Line_ML_home,Best_Line_ML_home,Worst_Line_ML_home,PercentBet_Spread_home,Open_Line_Spread_home,Open_Odds_Spread_home,Pinnacle_Line_Spread_home,Pinnacle_Odds_Spread_home,5dimes_Line_Spread_home,5dimes_Odds_Spread_home,Heritage_Line_Spread_home,Heritage_Odds_Spread_home,Bovada_Line_Spread_home,Bovada_Odds_Spread_home,Betonline_Line_Spread_home,Betonline_Odds_Spread_home,Average_Line_Spread_home,Average_Odds_Spread_home,Best_Line_Spread_home,Worst_Line_Spread_home,Best_Odds_Spread_home,Worst_Odds_Spread_home,PercentBet_OU_home,Open_Line_OU_home,Open_Odds_OU_home,Pinnacle_Line_OU_home,Pinnacle_Odds_OU_home,5dimes_Line_OU_home,5dimes_Odds_OU_home,Heritage_Line_OU_home,Heritage_Odds_OU_home,Bovada_Line_OU_home,Bovada_Odds_OU_home,Betonline_Line_OU_home,Betonline_Odds_OU_home,Average_Line_OU_home,Average_Odds_OU_home,Best_Line_OU_home,Worst_Line_OU_home,Best_Odds_OU_home,Worst_Odds_OU_home,Pts_home,Spread_home,Result_home,Total_home,playoffs_home,home_team_bin_home,team_abbv_home,game_code,Date_away,Location_away,Team_away,OppTeam_away,TeamId_away,GameId_away,PercentBet_ML_away,Open_Line_ML_away,Pinnacle_ML_away,5dimes_ML_away,Heritage_ML_away,Bovada_ML_away,Betonline_ML_away,Average_Line_ML_away,Best_Line_ML_away,Worst_Line_ML_away,PercentBet_Spread_away,Open_Line_Spread_away,Open_Odds_Spread_away,Pinnacle_Line_Spread_away,Pinnacle_Odds_Spread_away,5dimes_Line_Spread_away,5dimes_Odds_Spread_away,Heritage_Line_Spread_away,Heritage_Odds_Spread_away,Bovada_Line_Spread_away,Bovada_Odds_Spread_away,Betonline_Line_Spread_away,Betonline_Odds_Spread_away,Average_Line_Spread_away,Average_Odds_Spread_away,Best_Line_Spread_away,Worst_Line_Spread_away,Best_Odds_Spread_away,Worst_Odds_Spread_away,PercentBet_OU_away,Open_Line_OU_away,Open_Odds_OU_away,Pinnacle_Line_OU_away,Pinnacle_Odds_OU_away,5dimes_Line_OU_away,5dimes_Odds_OU_away,Heritage_Line_OU_away,Heritage_Odds_OU_away,Bovada_Line_OU_away,Bovada_Odds_OU_away,Betonline_Line_OU_away,Betonline_Odds_OU_away,Average_Line_OU_away,Average_Odds_OU_away,Best_Line_OU_away,Worst_Line_OU_away,Best_Odds_OU_away,Worst_Odds_OU_away,Pts_away,Spread_away,Result_away,Total_away,playoffs_away,home_team_bin_away,team_abbv_away
2018-11-14,home,Oklahoma City,New York,1610612760,21800209,56.2,-460.0,,-380.0,-400.0,-420.0,-400.0,-400.0,-380.0,-420.0,48.8,-9.0,-110.0,-8.5,-102.0,-8.5,-101.0,-8.0,-105.0,-8.5,-110.0,-8.5,-103.0,-8.5,-105.17,-8.0,-9.0,-101.0,-110.0,55.8,,,212.0,-107.0,213.0,-105.0,213.0,-105.0,,,212.5,-107.0,212.62,-106.0,213.0,212.0,-105.0,-107.0,128.0,25.0,W,231.0,0,True,OKC,201811140OKC,2018-11-14,away,New York,Oklahoma City,1610612752,21800209,43.8,358.0,,340.0,320.0,310.0,330.0,325.0,340.0,310.0,51.2,9.0,-110.0,8.5,-113.0,8.5,-109.0,8.0,-105.0,8.5,-110.0,8.5,-117.0,8.5,-110.67,9.0,8.0,-105.0,-117.0,44.2,,,212.0,-103.0,213.0,-105.0,213.0,-105.0,,,212.5,-113.0,212.62,-106.5,213.0,212.0,-103.0,-113.0,103.0,-25.0,L,231.0,0,False,NYK
2018-11-14,home,Minnesota,New Orleans,1610612750,21800208,37.5,-120.0,109.0,109.0,105.0,110.0,102.0,107.0,110.0,102.0,40.3,-1.0,-110.0,1.5,-103.0,1.5,-102.0,,,2.0,-115.0,1.5,-105.0,1.1,-107.0,2.0,-1.0,-102.0,-115.0,49.7,237.5,-110.0,233.5,-107.0,234.0,-105.0,234.0,-105.0,234.0,-110.0,234.0,-120.0,234.5,-109.5,237.5,233.5,-105.0,-120.0,107.0,7.0,W,207.0,0,True,MIN,201811140MIN,2018-11-14,away,New Orleans,Minnesota,1610612740,21800208,62.5,100.0,-120.0,-119.0,-125.0,-130.0,-122.0,-123.2,-119.0,-130.0,59.7,1.0,-110.0,-1.5,-107.0,-1.5,-108.0,,,-2.0,-105.0,-1.5,-115.0,-1.1,-109.0,1.0,-2.0,-105.0,-115.0,50.3,237.5,-110.0,233.5,-103.0,234.0,-105.0,234.0,-105.0,234.0,-110.0,234.0,-100.0,234.5,-105.5,237.5,233.5,-100.0,-110.0,100.0,-7.0,L,207.0,0,False,NOP
2018-11-14,home,Milwaukee,Memphis,1610612749,21800207,55.9,-525.0,-480.0,-500.0,-540.0,-550.0,-500.0,-514.0,-480.0,-550.0,53.8,-9.5,-110.0,,,-9.5,-108.0,-9.5,-105.0,-9.5,-110.0,-9.5,-106.0,-9.5,-107.8,-9.5,-9.5,-105.0,-110.0,58.2,217.5,-110.0,,,212.5,-105.0,213.0,-105.0,213.0,-115.0,213.0,-112.0,213.8,-109.4,217.5,212.5,-105.0,-115.0,113.0,-3.0,L,229.0,0,True,MIL,201811140MIL,2018-11-14,away,Memphis,Milwaukee,1610612763,21800207,44.1,400.0,408.0,435.0,415.0,375.0,405.0,407.6,435.0,375.0,46.2,9.5,-110.0,,,9.5,-102.0,9.5,-105.0,9.5,-110.0,9.5,-114.0,9.5,-108.2,9.5,9.5,-102.0,-114.0,41.8,217.5,-110.0,,,212.5,-105.0,213.0,-105.0,213.0,-105.0,213.0,-108.0,213.8,-106.6,217.5,212.5,-105.0,-110.0,116.0,3.0,W,229.0,0,False,MEM
2018-11-14,home,Toronto,Detroit,1610612761,21800206,57.0,-600.0,-506.0,-485.0,-550.0,-550.0,-510.0,-520.2,-485.0,-550.0,51.4,,,,,-9.5,-107.0,-9.5,-105.0,-9.5,-110.0,,,-9.5,-107.33,-9.5,-9.5,-105.0,-110.0,45.8,,,222.0,-104.0,222.0,-108.0,222.0,-105.0,222.0,-110.0,220.5,-105.0,221.7,-106.4,222.0,220.5,-104.0,-110.0,104.0,-2.0,L,210.0,0,True,TOR,201811140TOR,2018-11-14,away,Detroit,Toronto,1610612765,21800206,43.0,447.0,428.0,425.0,425.0,375.0,415.0,413.6,428.0,375.0,48.6,,,,,9.5,-103.0,9.5,-105.0,9.5,-110.0,,,9.5,-106.0,9.5,9.5,-103.0,-110.0,54.2,,,222.0,-106.0,222.0,-102.0,222.0,-105.0,222.0,-110.0,220.5,-125.0,221.7,-109.6,222.0,220.5,-102.0,-125.0,106.0,2.0,W,210.0,0,False,DET
2018-11-14,home,Brooklyn,Miami,1610612751,21800205,47.8,110.0,117.0,120.0,115.0,125.0,110.0,117.4,125.0,110.0,45.5,,,2.0,-102.0,,,2.0,-105.0,2.5,-105.0,2.0,-110.0,2.12,-105.5,2.5,2.0,-102.0,-110.0,60.1,,,214.5,-111.0,214.0,-102.0,214.0,-105.0,214.0,-105.0,214.5,-114.0,214.2,-107.4,214.5,214.0,-102.0,-114.0,107.0,-13.0,L,227.0,0,True,BRK,201811140BRK,2018-11-14,away,Miami,Brooklyn,1610612748,21800205,52.2,-130.0,-129.0,-130.0,-135.0,-145.0,-130.0,-133.8,-129.0,-145.0,54.5,,,-2.0,-108.0,,,-2.0,-105.0,-2.5,-115.0,-2.0,-110.0,-2.12,-109.5,-2.0,-2.5,-105.0,-115.0,39.9,,,214.5,-101.0,214.0,-108.0,214.0,-105.0,214.0,-115.0,214.5,-106.0,214.2,-107.0,214.5,214.0,-101.0,-115.0,120.0,13.0,W,227.0,0,False,MIA
2018-11-14,home,Boston,Chicago,1610612738,21800204,52.4,-1100.0,-951.0,-950.0,-1050.0,-1000.0,-950.0,-980.2,-950.0,-1050.0,45.9,-12.0,-110.0,-12.5,-105.0,,,-12.5,-105.0,-12.5,-110.0,-12.5,-110.0,-12.4,-108.0,-12.0,-12.5,-105.0,-110.0,51.6,210.0,-110.0,213.0,-111.0,213.0,-105.0,213.0,-105.0,,,213.0,-115.0,212.4,-109.2,213.0,210.0,-105.0,-115.0,111.0,29.0,W,193.0,0,True,BOS,201811140BOS,2018-11-14,away,Chicago,Boston,1610612741,21800204,47.6,711.0,737.0,750.0,750.0,600.0,700.0,707.4,750.0,600.0,54.1,12.0,-110.0,12.5,-105.0,,,12.5,-105.0,12.5,-110.0,12.5,-110.0,12.4,-108.0,12.5,12.0,-105.0,-110.0,48.4,210.0,-110.0,213.0,-101.0,213.0,-105.0,213.0,-105.0,,,213.0,-105.0,212.4,-105.2,213.0,210.0,-101.0,-110.0,82.0,-29.0,L,193.0,0,False,CHI
2018-11-14,home,Washington,Cleveland,1610612764,21800203,44.3,-1000.0,-863.0,-900.0,-930.0,-900.0,-900.0,-898.6,-863.0,-930.0,52.9,,,,,-12.0,-102.0,,,-12.0,-110.0,-12.0,-114.0,-12.0,-108.67,-12.0,-12.0,-102.0,-114.0,59.5,,,215.5,-105.0,215.0,-104.0,215.0,-105.0,215.0,-110.0,216.0,-120.0,215.3,-108.8,216.0,215.0,-104.0,-120.0,119.0,24.0,W,214.0,0,True,WAS,201811140WAS,2018-11-14,away,Cleveland,Washington,1610612739,21800203,55.7,664.0,680.0,700.0,680.0,550.0,675.0,657.0,700.0,550.0,47.1,,,,,12.0,-108.0,,,12.0,-110.0,12.0,-106.0,12.0,-108.0,12.0,12.0,-106.0,-110.0,40.5,,,215.5,-105.0,215.0,-106.0,215.0,-105.0,215.0,-110.0,216.0,-100.0,215.3,-105.2,216.0,215.0,-100.0,-110.0,95.0,-24.0,L,214.0,0,False,CLE
2018-11-14,home,Orlando,Philadelphia,1610612753,21800202,44.4,195.0,,200.0,195.0,210.0,,201.67,210.0,195.0,41.3,6.0,-110.0,5.5,-107.0,5.5,-105.0,,,6.5,-115.0,,,5.88,-109.25,6.5,5.5,-105.0,-115.0,52.1,220.0,-110.0,217.5,-105.0,217.5,-104.0,,,218.0,-110.0,218.0,-117.0,218.2,-109.2,220.0,217.5,-104.0,-117.0,111.0,5.0,W,217.0,0,True,ORL,201811140ORL,2018-11-14,away,Philadelphia,Orlando,1610612755,21800202,55.6,-235.0,,-220.0,-230.0,-250.0,,-233.33,-220.0,-250.0,58.7,-6.0,-110.0,-5.5,-103.0,-5.5,-105.0,,,-6.5,-105.0,,,-5.88,-105.75,-5.5,-6.5,-103.0,-110.0,47.9,220.0,-110.0,217.5,-105.0,217.5,-106.0,,,218.0,-110.0,218.0,-103.0,218.2,-106.8,220.0,217.5,-103.0,-110.0,106.0,-5.0,L,217.0,0,False,PHI
2018-11-13,home,Golden State,Atlanta,1610612744,21800201,51.0,-1400.0,-770.0,-800.0,-865.0,-900.0,-755.0,-818.0,-755.0,-900.0,58.0,-13.0,-110.0,-11.5,-106.0,-11.5,-105.0,-11.5,-105.0,-12.5,-115.0,-11.5,-115.0,-11.92,-109.33,-11.5,-13.0,-105.0,-115.0,53.3,,,230.0,-110.0,229.5,-105.0,229.5,-105.0,229.0,-105.0,230.0,-115.0,229.6,-108.0,230.0,229.0,-105.0,-115.0,110.0,7.0,W,213.0,0,True,GSW,201811130GSW,2018-11-13,away,Atlanta,Golden State,1610612737,21800201,49.0,837.0,618.0,635.0,615.0,550.0,580.0,599.6,635.0,550.0,42.0,13.0,-110.0,11.5,-104.0,11.5,-105.0,11.5,-105.0,12.5,-105.0,11.5,-105.0,11.92,-105.67,13.0,11.5,-104.0,-110.0,46.7,,,230.0,-100.0,229.5,-105.0,229.5,-105.0,229.0,-115.0,230.0,-105.0,229.6,-106.0,230.0,229.0,-100.0,-115.0,103.0,-7.0,L,213.0,0,False,ATL
2018-11-13,home,Denver,Houston,1610612743,21800200,43.8,-180.0,-169.0,-170.0,,-160.0,-175.0,-168.5,-160.0,-175.0,54.6,-4.0,-115.0,-4.5,-100.0,-4.5,-105.0,-4.5,-105.0,-4.5,-110.0,-4.5,-106.0,-4.42,-106.83,-4.0,-4.5,-100.0,-115.0,40.4,212.5,-110.0,217.0,-105.0,217.0,-104.0,217.0,-105.0,217.0,-110.0,216.5,-105.0,216.17,-106.5,217.0,212.5,-104.0,-110.0,99.0,-10.0,L,208.0,0,True,DEN,201811130DEN,2018-11-13,away,Houston,Denver,1610612745,21800200,56.2,155.0,153.0,160.0,,140.0,155.0,152.0,160.0,140.0,45.4,4.0,-105.0,4.5,-110.0,4.5,-105.0,4.5,-105.0,4.5,-110.0,4.5,-114.0,4.42,-108.17,4.5,4.0,-105.0,-114.0,59.6,212.5,-110.0,217.0,-105.0,217.0,-106.0,217.0,-105.0,217.0,-110.0,216.5,-115.0,216.17,-108.5,217.0,212.5,-105.0,-115.0,109.0,10.0,W,208.0,0,False,HOU
2018-11-13,home,Cleveland,Charlotte,1610612739,21800199,47.3,215.0,350.0,370.0,355.0,340.0,345.0,352.0,370.0,340.0,42.7,6.5,-110.0,9.0,-108.0,9.0,-106.0,9.0,-105.0,9.0,-110.0,9.0,-111.0,8.58,-108.33,9.0,6.5,-105.0,-111.0,50.9,218.5,-110.0,214.5,-102.0,215.0,-106.0,215.0,-105.0,214.0,-105.0,214.5,-110.0,215.25,-106.33,218.5,214.0,-102.0,-110.0,113.0,24.0,W,202.0,0,True,CLE,201811130CLE,2018-11-13,away,Charlotte,Cleveland,1610612766,21800199,52.7,-260.0,-406.0,-415.0,-445.0,-480.0,-415.0,-432.2,-406.0,-480.0,57.3,-6.5,-110.0,-9.0,-102.0,-9.0,-104.0,-9.0,-105.0,-9.0,-110.0,-9.0,-109.0,-8.58,-106.67,-6.5,-9.0,-102.0,-110.0,49.1,218.5,-110.0,214.5,-112.0,215.0,-104.0,215.0,-105.0,214.0,-115.0,214.5,-110.0,215.25,-109.33,218.5,214.0,-104.0,-115.0,89.0,-24.0,L,202.0,0,False,CHO
2018-11-12,home,L.A. Clippers,Golden State,1610612746,21800198,37.5,110.0,147.0,150.0,145.0,165.0,145.0,150.4,165.0,145.0,39.5,2.0,-110.0,3.5,-104.0,3.5,-102.0,4.0,-105.0,4.5,-110.0,3.5,-105.0,3.5,-106.0,4.5,2.0,-102.0,-110.0,45.3,232.0,-110.0,227.0,-112.0,226.5,-103.0,226.5,-105.0,227.0,-110.0,226.5,-110.0,227.58,-108.33,232.0,226.5,-103.0,-112.0,121.0,5.0,W,237.0,0,True,LAC,201811120LAC,2018-11-12,away,Golden State,L.A. Clippers,1610612744,21800198,62.5,-130.0,-163.0,-160.0,-165.0,-190.0,-165.0,-168.6,-160.0,-190.0,60.5,-2.0,-110.0,-3.5,-106.0,-3.5,-108.0,-4.0,-105.0,-4.5,-110.0,-3.5,-115.0,-3.5,-109.0,-2.0,-4.5,-105.0,-115.0,54.7,232.0,-110.0,227.0,-102.0,226.5,-107.0,226.5,-105.0,227.0,-110.0,226.5,-110.0,227.58,-107.33,232.0,226.5,-102.0,-110.0,116.0,-5.0,L,237.0,0,False,GSW
2018-11-12,home,Sacramento,San Antonio,1610612758,21800197,43.4,125.0,117.0,125.0,120.0,130.0,110.0,120.4,130.0,110.0,44.6,3.5,-110.0,2.5,-113.0,2.5,-108.0,2.5,-105.0,3.0,-110.0,2.5,-115.0,2.75,-110.17,3.5,2.5,-105.0,-115.0,51.0,220.0,-110.0,220.5,-108.0,220.0,-105.0,220.0,-105.0,220.0,-105.0,220.0,-110.0,220.08,-107.17,220.5,220.0,-105.0,-110.0,104.0,5.0,W,203.0,0,True,SAC,201811120SAC,2018-11-12,away,San Antonio,Sacramento,1610612759,21800197,56.6,-145.0,-129.0,-135.0,-140.0,-150.0,-130.0,-136.8,-129.0,-150.0,55.4,-3.5,-110.0,-2.5,-102.0,-2.5,-102.0,-2.5,-105.0,-3.0,-110.0,-2.5,-105.0,-2.75,-105.67,-2.5,-3.5,-102.0,-110.0,49.0,220.0,-110.0,220.5,-102.0,220.0,-105.0,220.0,-105.0,220.0,-115.0,220.0,-110.0,220.08,-107.83,220.5,220.0,-102.0,-115.0,99.0,-5.0,L,203.0,0,False,SAS
2018-11-12,home,Oklahoma City,Phoenix,1610612760,21800196,60.4,-400.0,-344.0,-350.0,-365.0,-450.0,-360.0,-373.8,-344.0,-450.0,57.2,-8.5,-110.0,-8.0,-105.0,-8.0,-105.0,-8.0,-105.0,-8.5,-105.0,-8.5,-103.0,-8.25,-105.5,-8.0,-8.5,-103.0,-110.0,40.9,208.0,-110.0,215.0,-108.0,214.5,-105.0,215.0,-105.0,215.0,-110.0,215.0,-113.0,213.75,-108.5,215.0,208.0,-105.0,-113.0,118.0,17.0,W,219.0,0,True,OKC,201811120OKC,2018-11-12,away,Phoenix,Oklahoma City,1610612756,21800196,39.6,317.0,301.0,318.0,295.0,325.0,300.0,307.8,325.0,295.0,42.8,8.5,-110.0,8.0,-105.0,8.0,-105.0,8.0,-105.0,8.5,-115.0,8.5,-117.0,8.25,-109.5,8.5,8.0,-105.0,-117.0,59.1,208.0,-110.0,215.0,-102.0,214.5,-105.0,215.0,-105.0,215.0,-110.0,215.0,-107.0,213.75,-106.5,215.0,208.0,-102.0,-110.0,101.0,-17.0,L,219.0,0,False,PHO
2018-11-12,home,Minnesota,Brooklyn,1610612750,21800195,48.1,-150.0,-172.0,-165.0,-175.0,-175.0,-180.0,-173.4,-165.0,-180.0,55.3,-2.5,-110.0,-4.0,-108.0,-4.0,-108.0,-4.0,-105.0,-4.0,-105.0,-4.0,-118.0,-3.75,-109.0,-2.5,-4.0,-105.0,-118.0,41.4,222.0,-110.0,226.0,-103.0,226.0,-103.0,226.0,-105.0,226.0,-105.0,226.0,-110.0,225.33,-106.0,226.0,222.0,-103.0,-110.0,120.0,7.0,W,233.0,0,True,MIN,201811120MIN,2018-11-12,away,Brooklyn,Minnesota,1610612751,21800195,51.9,130.0,155.0,155.0,155.0,155.0,160.0,156.0,160.0,155.0,44.7,2.5,-110.0,4.0,-102.0,4.0,-102.0,4.0,-105.0,4.0,-115.0,4.0,-102.0,3.75,-106.0,4.0,2.5,-102.0,-115.0,58.6,222.0,-110.0,226.0,-107.0,226.0,-107.0,226.0,-105.0,226.0,-115.0,226.0,-110.0,225.33,-109.0,226.0,222.0,-105.0,-115.0,113.0,-7.0,L,233.0,0,False,BRK
2018-11-12,home,Memphis,Utah,1610612763,21800194,52.8,125.0,154.0,158.0,150.0,155.0,155.0,154.4,158.0,150.0,48.7,2.0,-110.0,4.0,-108.0,4.0,-109.0,4.0,-105.0,4.0,-110.0,3.5,-105.0,3.58,-107.83,4.0,2.0,-105.0,-110.0,56.2,205.5,-110.0,202.5,-105.0,202.0,-105.0,202.5,-105.0,203.0,-110.0,202.5,-115.0,203.0,-108.33,205.5,202.0,-105.0,-115.0,88.0,-8.0,L,184.0,0,True,MEM,201811120MEM,2018-11-12,away,Utah,Memphis,1610612762,21800194,47.2,-145.0,-171.0,-168.0,-170.0,-175.0,-175.0,-171.8,-168.0,-175.0,51.3,-2.0,-110.0,-4.0,-102.0,-4.0,-101.0,-4.0,-105.0,-4.0,-110.0,-3.5,-115.0,-3.58,-107.17,-2.0,-4.0,-101.0,-115.0,43.8,205.5,-110.0,202.5,-105.0,202.0,-105.0,202.5,-105.0,203.0,-110.0,202.5,-105.0,203.0,-106.67,205.5,202.0,-105.0,-110.0,96.0,8.0,W,184.0,0,False,UTA
2018-11-12,home,Chicago,Dallas,1610612741,21800193,54.2,-115.0,124.0,125.0,120.0,120.0,120.0,121.8,125.0,120.0,51.4,-1.0,-110.0,2.5,-105.0,2.5,-105.0,2.5,-105.0,2.5,-110.0,2.5,-110.0,1.92,-107.5,2.5,-1.0,-105.0,-110.0,44.2,,,215.5,-111.0,215.5,-109.0,215.5,-105.0,216.0,-115.0,215.5,-115.0,215.6,-111.0,216.0,215.5,-105.0,-115.0,98.0,-5.0,L,201.0,0,True,CHI,201811120CHI,2018-11-12,away,Dallas,Chicago,1610612742,21800193,45.8,-105.0,-137.0,-135.0,-140.0,-140.0,-140.0,-138.4,-135.0,-140.0,48.6,1.0,-110.0,-2.5,-105.0,-2.5,-105.0,-2.5,-105.0,-2.5,-110.0,-2.5,-110.0,-1.92,-107.5,1.0,-2.5,-105.0,-110.0,55.8,,,215.5,-101.0,215.5,-101.0,215.5,-105.0,216.0,-105.0,215.5,-105.0,215.6,-103.4,216.0,215.5,-101.0,-105.0,103.0,5.0,W,201.0,0,False,DAL
2018-11-12,home,Toronto,New Orleans,1610612761,21800192,60.3,-470.0,-515.0,-525.0,-550.0,-600.0,-520.0,-542.0,-515.0,-600.0,52.8,-8.5,-110.0,-9.5,-110.0,-10.0,-105.0,-10.0,-105.0,-9.5,-115.0,-10.0,-110.0,-9.58,-109.17,-8.5,-10.0,-105.0,-115.0,47.1,230.0,-110.0,229.0,-116.0,228.5,-105.0,228.5,-105.0,229.0,-110.0,229.0,-120.0,229.0,-111.0,230.0,228.5,-105.0,-120.0,110.0,-16.0,L,236.0,0,True,TOR,201811120TOR,2018-11-12,away,New Orleans,Toronto,1610612740,21800192,39.7,364.0,435.0,450.0,425.0,400.0,425.0,427.0,450.0,400.0,47.2,8.5,-110.0,9.5,-100.0,10.0,-105.0,10.0,-105.0,9.5,-105.0,10.0,-110.0,9.58,-105.83,10.0,8.5,-100.0,-110.0,52.9,230.0,-110.0,229.0,-105.0,228.5,-105.0,228.5,-105.0,229.0,-110.0,229.0,-100.0,229.0,-105.83,230.0,228.5,-100.0,-110.0,126.0,16.0,W,236.0,0,False,NOP
2018-11-12,home,Miami,Philadelphia,1610612748,21800191,49.2,-115.0,-133.0,-132.0,-135.0,-125.0,-142.0,-133.4,-125.0,-142.0,49.1,-1.0,-110.0,-2.5,-103.0,-2.5,-106.0,-2.5,-105.0,-2.0,-110.0,-2.5,-115.0,-2.17,-108.17,-1.0,-2.5,-103.0,-115.0,44.8,223.0,-110.0,224.5,-104.0,224.5,-105.0,225.0,-105.0,224.0,-105.0,224.5,-110.0,224.25,-106.5,225.0,223.0,-104.0,-110.0,114.0,-10.0,L,238.0,0,True,MIA,201811120MIA,2018-11-12,away,Philadelphia,Miami,1610612755,21800191,50.8,-105.0,120.0,122.0,115.0,105.0,122.0,116.8,122.0,105.0,50.9,1.0,-110.0,2.5,-107.0,2.5,-104.0,2.5,-105.0,2.0,-110.0,2.5,-105.0,2.17,-106.83,2.5,1.0,-104.0,-110.0,55.2,223.0,-110.0,224.5,-106.0,224.5,-105.0,225.0,-105.0,224.0,-115.0,224.5,-110.0,224.25,-108.5,225.0,223.0,-105.0,-115.0,124.0,10.0,W,238.0,0,False,PHI
2018-11-12,home,Washington,Orlando,1610612764,21800190,57.6,-330.0,-315.0,-295.0,-320.0,-310.0,-315.0,-311.0,-295.0,-320.0,53.2,-8.5,-110.0,-7.5,-113.0,-7.5,-105.0,-7.5,-105.0,-7.5,-105.0,-7.5,-1143.0,-7.67,-280.17,-7.5,-8.5,-105.0,-1143.0,8.0,220.5,-110.0,221.5,-105.0,221.0,-102.0,221.5,-105.0,222.0,-110.0,221.5,-110.0,221.33,-107.0,222.0,220.5,-102.0,-110.0,117.0,8.0,W,226.0,0,True,WAS,201811120WAS,2018-11-12,away,Orlando,Washington,1610612753,21800190,42.4,267.0,277.0,265.0,260.0,255.0,265.0,264.4,277.0,255.0,46.8,8.5,-110.0,7.5,-102.0,7.5,-105.0,7.5,-105.0,7.5,-115.0,7.5,-818.0,7.67,-225.83,8.5,7.5,-102.0,-818.0,92.0,220.5,-110.0,221.5,-105.0,221.0,-108.0,221.5,-105.0,222.0,-110.0,221.5,-110.0,221.33,-108.0,222.0,220.5,-105.0,-110.0,109.0,-8.0,L,226.0,0,False,ORL
2018-11-11,home,L.A. Lakers,Atlanta,1610612747,21800189,51.6,-1000.0,-750.0,-750.0,-795.0,-850.0,-800.0,-789.0,-750.0,-850.0,54.1,-11.5,-110.0,-11.5,-109.0,-11.5,-105.0,-11.5,-105.0,-11.5,-115.0,-11.5,-113.0,-11.5,-109.5,-11.5,-11.5,-105.0,-115.0,58.0,239.0,-110.0,236.5,-115.0,236.5,-105.0,237.0,-105.0,236.0,-105.0,236.5,-120.0,236.92,-110.0,239.0,236.0,-105.0,-120.0,107.0,1.0,W,213.0,0,True,LAL,201811110LAL,2018-11-11,away,Atlanta,L.A. Lakers,1610612737,21800189,48.4,664.0,604.0,600.0,595.0,525.0,600.0,584.8,604.0,525.0,45.9,11.5,-110.0,11.5,-101.0,11.5,-105.0,11.5,-105.0,11.5,-105.0,11.5,-107.0,11.5,-105.5,11.5,11.5,-101.0,-110.0,42.0,239.0,-110.0,236.5,-104.0,236.5,-105.0,237.0,-105.0,236.0,-115.0,236.5,-100.0,236.92,-106.5,239.0,236.0,-100.0,-115.0,106.0,-1.0,L,213.0,0,False,ATL
2018-11-11,home,Portland,Boston,1610612757,21800188,48.0,-140.0,-126.0,-128.0,-130.0,-125.0,-124.0,-126.6,-124.0,-130.0,51.5,-2.5,-110.0,-2.0,-102.0,-2.0,-105.0,-2.0,-105.0,-2.0,-110.0,-2.0,-106.0,-2.08,-106.33,-2.0,-2.5,-102.0,-110.0,43.9,214.0,-110.0,214.5,-106.0,,,214.5,-105.0,215.0,-115.0,214.5,-118.0,214.5,-110.8,215.0,214.0,-105.0,-118.0,100.0,6.0,W,194.0,0,True,POR,201811110POR,2018-11-11,away,Boston,Portland,1610612738,21800188,52.0,120.0,114.0,118.0,110.0,105.0,104.0,110.2,118.0,104.0,48.5,2.5,-110.0,2.0,-108.0,2.0,-105.0,2.0,-105.0,2.0,-110.0,2.0,-114.0,2.08,-108.67,2.5,2.0,-105.0,-114.0,56.1,214.0,-110.0,214.5,-104.0,,,214.5,-105.0,215.0,-105.0,214.5,-102.0,214.5,-105.2,215.0,214.0,-102.0,-110.0,94.0,-6.0,L,194.0,0,False,BOS
2018-11-11,home,Denver,Milwaukee,1610612743,21800187,47.9,-140.0,-160.0,-155.0,-160.0,-160.0,-157.0,-158.4,-155.0,-160.0,58.4,,,-3.5,-102.0,-3.5,-105.0,-3.5,-105.0,-4.0,-105.0,-3.5,-113.0,-3.6,-106.0,-3.5,-4.0,-102.0,-113.0,36.2,220.0,-110.0,224.5,-113.0,224.5,-105.0,224.5,-105.0,225.0,-110.0,224.5,-112.0,223.83,-109.17,225.0,220.0,-105.0,-113.0,114.0,-7.0,L,235.0,0,True,DEN,201811110DEN,2018-11-11,away,Milwaukee,Denver,1610612749,21800187,52.1,120.0,145.0,145.0,140.0,140.0,137.0,141.4,145.0,137.0,41.6,,,3.5,-108.0,3.5,-105.0,3.5,-105.0,4.0,-115.0,3.5,-107.0,3.6,-108.0,4.0,3.5,-105.0,-115.0,63.8,220.0,-110.0,224.5,-102.0,224.5,-105.0,224.5,-105.0,225.0,-110.0,224.5,-108.0,223.83,-106.67,225.0,220.0,-102.0,-110.0,121.0,7.0,W,235.0,0,False,MIL
